frame,id,area,com,icom,consmerged
639,0,1582,"(894, 639)","(894, 639)",0
640,0,1579,"(887, 635)","(887, 635)",0
641,0,1591,"(882, 632)","(882, 632)",0
642,0,1610,"(876, 628)","(876, 628)",0
643,0,1637,"(870, 624)","(870, 624)",0
644,0,1633,"(863, 620)","(863, 620)",0
645,0,1640,"(854, 615)","(854, 615)",0
646,0,1650,"(847, 611)","(847, 611)",0
647,0,1656,"(838, 607)","(838, 607)",0
648,0,1631,"(829, 602)","(829, 602)",0
649,0,1580,"(820, 598)","(820, 598)",0
650,0,1584,"(811, 594)","(811, 594)",0
651,0,1560,"(800, 589)","(800, 589)",0
652,0,1555,"(790, 584)","(790, 584)",0
653,0,1494,"(779, 580)","(779, 580)",0
654,0,1529,"(768, 576)","(768, 576)",0
655,0,1543,"(757, 572)","(757, 572)",0
656,0,1663,"(745, 570)","(745, 570)",0
657,0,1654,"(732, 567)","(732, 567)",0
658,0,1697,"(720, 565)","(720, 565)",0
659,0,1694,"(709, 563)","(709, 563)",0
660,0,1705,"(695, 562)","(695, 562)",0
661,0,1654,"(682, 562)","(682, 562)",0
662,0,1703,"(667, 563)","(667, 563)",0
663,0,1684,"(653, 565)","(653, 565)",0
664,0,1650,"(639, 567)","(639, 567)",0
665,0,1655,"(624, 572)","(624, 572)",0
666,0,1680,"(611, 577)","(611, 577)",0
667,0,1558,"(598, 584)","(598, 584)",0
668,0,1548,"(584, 593)","(584, 593)",0
669,0,1569,"(572, 602)","(572, 602)",0
670,0,1527,"(559, 613)","(559, 613)",0
671,0,1500,"(545, 626)","(545, 626)",0
672,0,1644,"(535, 637)","(535, 637)",0
673,0,1649,"(523, 648)","(523, 648)",0
674,0,1655,"(511, 660)","(511, 660)",0
675,0,1559,"(498, 671)","(498, 671)",0
676,0,1513,"(483, 681)","(483, 681)",0
677,0,1536,"(469, 690)","(469, 690)",0
678,0,1565,"(452, 696)","(452, 696)",0
679,0,1569,"(434, 700)","(434, 700)",0
680,0,1614,"(415, 701)","(415, 701)",0
681,0,1639,"(398, 698)","(398, 698)",0
682,0,1620,"(380, 694)","(380, 694)",0
683,0,1620,"(361, 688)","(361, 688)",0
684,0,1659,"(344, 683)","(344, 683)",0
685,0,1727,"(325, 679)","(325, 679)",0
686,0,1670,"(308, 679)","(308, 679)",0
687,0,1626,"(289, 683)","(289, 683)",0
688,0,1585,"(274, 691)","(274, 691)",0
689,0,1584,"(259, 705)","(259, 705)",0
690,0,1644,"(250, 721)","(250, 721)",0
691,0,1679,"(246, 740)","(246, 740)",0
692,0,1645,"(246, 757)","(246, 757)",0
693,0,1601,"(251, 774)","(251, 774)",0
694,0,1644,"(260, 791)","(260, 791)",0
695,0,1525,"(271, 807)","(271, 807)",0
696,0,1464,"(284, 822)","(284, 822)",0
697,0,1443,"(298, 834)","(298, 834)",0
698,0,1527,"(313, 845)","(313, 845)",0
699,0,1571,"(331, 856)","(331, 856)",0
700,0,1595,"(346, 863)","(346, 863)",0
701,0,1539,"(363, 868)","(363, 868)",0
702,0,1572,"(379, 872)","(379, 872)",0
703,0,1625,"(397, 875)","(397, 875)",0
704,0,1584,"(418, 876)","(418, 876)",0
705,0,1526,"(435, 875)","(435, 875)",0
706,0,1516,"(452, 872)","(452, 872)",0
707,0,1613,"(469, 868)","(469, 868)",0
708,0,1610,"(487, 863)","(487, 863)",0
709,0,1547,"(502, 856)","(502, 856)",0
710,0,1653,"(517, 849)","(517, 849)",0
711,0,1680,"(530, 843)","(530, 843)",0
712,0,1645,"(544, 835)","(544, 835)",0
713,0,1589,"(558, 826)","(558, 826)",0
714,0,1645,"(571, 818)","(571, 818)",0
715,0,1565,"(585, 808)","(585, 808)",0
716,0,1637,"(598, 798)","(598, 798)",0
717,0,1618,"(611, 789)","(611, 789)",0
718,0,1642,"(622, 780)","(622, 780)",0
719,0,1658,"(632, 771)","(632, 771)",0
720,0,1678,"(642, 762)","(642, 762)",0
721,0,1627,"(652, 753)","(652, 753)",0
722,0,1631,"(662, 742)","(662, 742)",0
723,0,1518,"(671, 732)","(671, 732)",0
724,0,1636,"(680, 722)","(680, 722)",0
725,0,1652,"(688, 712)","(688, 712)",0
726,0,1596,"(696, 703)","(696, 703)",0
727,0,1615,"(704, 693)","(704, 693)",0
728,0,1655,"(711, 683)","(711, 683)",0
729,0,1641,"(717, 675)","(717, 675)",0
730,0,1618,"(723, 665)","(723, 665)",0
731,0,1586,"(729, 656)","(729, 656)",0
732,0,1623,"(734, 647)","(734, 647)",0
733,0,1592,"(740, 638)","(740, 638)",0
734,0,1589,"(746, 628)","(746, 628)",0
735,0,1600,"(750, 619)","(750, 619)",0
736,0,1578,"(754, 612)","(754, 612)",0
737,0,1570,"(758, 604)","(758, 604)",0
738,0,1488,"(761, 597)","(761, 597)",0
739,0,1489,"(764, 589)","(764, 589)",0
740,0,1549,"(767, 581)","(767, 581)",0
741,0,1561,"(770, 573)","(770, 573)",0
742,0,1510,"(772, 566)","(772, 566)",0
743,0,1478,"(775, 559)","(775, 559)",0
744,0,1503,"(778, 552)","(778, 552)",0
745,0,1547,"(781, 545)","(781, 545)",0
746,0,1558,"(783, 539)","(783, 539)",0
747,0,1570,"(785, 533)","(785, 533)",0
748,0,1596,"(786, 528)","(786, 528)",0
749,0,1598,"(788, 523)","(788, 523)",0
750,0,1581,"(789, 519)","(789, 519)",0
751,0,1600,"(790, 515)","(790, 515)",0
752,0,1638,"(791, 510)","(791, 510)",0
753,0,1657,"(792, 507)","(792, 507)",0
754,0,1683,"(793, 504)","(793, 504)",0
755,0,1692,"(794, 501)","(794, 501)",0
756,0,1696,"(794, 499)","(794, 499)",0
757,0,1690,"(795, 497)","(795, 497)",0
758,0,1683,"(795, 495)","(795, 495)",0
759,0,1661,"(796, 493)","(796, 493)",0
760,0,1661,"(796, 491)","(796, 491)",0
761,0,1642,"(797, 489)","(797, 489)",0
762,0,1636,"(797, 488)","(797, 488)",0
763,0,1640,"(797, 487)","(797, 487)",0
764,0,1628,"(797, 486)","(797, 486)",0
765,0,1623,"(798, 486)","(798, 486)",0
766,0,1624,"(798, 486)","(798, 486)",0
