frame,id,area,com,icom,consmerged
98,2,284,"(1214, 653)","(1214, 653)",0
98,3,266,"(827, 707)","(827, 707)",0
98,4,228,"(1200, 610)","(1200, 610)",0
98,5,223,"(1015, 492)","(1015, 492)",0
99,0,332,"(805, 542)","(805, 542)",0
99,1,322,"(1204, 542)","(1204, 542)",0
99,2,282,"(1218, 647)","(1218, 647)",0
99,3,262,"(830, 707)","(830, 707)",0
99,5,229,"(1012, 490)","(1012, 490)",0
99,4,227,"(1203, 606)","(1203, 606)",0
100,0,332,"(804, 546)","(804, 546)",0
100,1,324,"(1201, 540)","(1201, 540)",0
100,2,284,"(1221, 641)","(1221, 641)",0
100,3,263,"(834, 707)","(834, 707)",0
100,4,229,"(1205, 602)","(1205, 602)",0
100,5,220,"(1009, 488)","(1009, 488)",0
101,0,333,"(803, 551)","(803, 551)",0
101,1,323,"(1198, 537)","(1198, 537)",0
101,2,282,"(1224, 635)","(1224, 635)",0
101,3,264,"(838, 707)","(838, 707)",0
101,4,228,"(1207, 598)","(1207, 598)",0
101,5,225,"(1006, 485)","(1006, 485)",0
102,0,331,"(802, 556)","(802, 556)",0
102,1,320,"(1195, 535)","(1195, 535)",0
102,2,287,"(1226, 628)","(1226, 628)",0
102,3,266,"(841, 707)","(841, 707)",0
102,4,227,"(1209, 594)","(1209, 594)",0
102,5,225,"(1003, 483)","(1003, 483)",0
103,0,332,"(802, 561)","(802, 561)",0
103,1,319,"(1192, 533)","(1192, 533)",0
103,2,283,"(1228, 622)","(1228, 622)",0
103,3,267,"(845, 706)","(845, 706)",0
103,4,230,"(1211, 590)","(1211, 590)",0
103,5,224,"(1000, 481)","(1000, 481)",0
104,0,334,"(801, 566)","(801, 566)",0
104,1,320,"(1189, 532)","(1189, 532)",0
104,2,284,"(1229, 615)","(1229, 615)",0
104,3,265,"(849, 706)","(849, 706)",0
104,4,231,"(1213, 585)","(1213, 585)",0
104,5,219,"(997, 479)","(997, 479)",0
105,0,334,"(800, 571)","(800, 571)",0
105,1,327,"(1185, 530)","(1185, 530)",0
105,2,284,"(1229, 608)","(1229, 608)",0
105,3,265,"(852, 705)","(852, 705)",0
105,4,231,"(1214, 581)","(1214, 581)",0
105,5,225,"(994, 478)","(994, 478)",0
106,0,331,"(800, 575)","(800, 575)",0
106,1,322,"(1181, 528)","(1181, 528)",0
106,2,288,"(1228, 601)","(1228, 601)",0
106,3,262,"(856, 704)","(856, 704)",0
106,4,230,"(1216, 577)","(1216, 577)",0
106,5,223,"(991, 477)","(991, 477)",0
107,4,553,"(1222, 584)","(1222, 584)",0
107,0,334,"(800, 579)","(800, 579)",0
107,1,320,"(1178, 526)","(1178, 526)",0
107,3,272,"(860, 702)","(860, 702)",0
107,5,226,"(987, 475)","(987, 475)",0
108,4,557,"(1221, 579)","(1221, 579)",0
108,0,334,"(800, 583)","(800, 583)",0
108,1,321,"(1174, 525)","(1174, 525)",0
108,3,264,"(864, 701)","(864, 701)",0
108,5,225,"(984, 474)","(984, 474)",0
109,4,548,"(1220, 574)","(1220, 574)",0
109,0,333,"(800, 587)","(800, 587)",0
109,1,324,"(1170, 524)","(1170, 524)",0
109,3,269,"(867, 699)","(867, 699)",0
109,5,222,"(981, 473)","(981, 473)",0
110,4,538,"(1218, 569)","(1218, 569)",0
110,0,334,"(800, 591)","(800, 591)",0
110,1,321,"(1166, 522)","(1166, 522)",0
110,3,265,"(871, 697)","(871, 697)",0
110,5,224,"(978, 473)","(978, 473)",0
111,4,545,"(1217, 564)","(1217, 564)",0
111,0,332,"(800, 595)","(800, 595)",0
111,1,324,"(1162, 521)","(1162, 521)",0
111,3,261,"(874, 695)","(874, 695)",0
111,5,225,"(974, 472)","(974, 472)",0
112,4,554,"(1214, 559)","(1214, 559)",0
112,0,332,"(800, 599)","(800, 599)",0
112,1,321,"(1157, 520)","(1157, 520)",0
112,3,266,"(878, 693)","(878, 693)",0
112,5,224,"(971, 472)","(971, 472)",0
113,0,325,"(800, 602)","(800, 602)",0
113,1,321,"(1153, 519)","(1153, 519)",0
113,2,293,"(1203, 562)","(1203, 562)",0
113,3,265,"(881, 691)","(881, 691)",0
113,4,232,"(1223, 547)","(1223, 547)",0
113,5,228,"(968, 472)","(968, 472)",0
114,0,333,"(801, 606)","(801, 606)",0
114,1,323,"(1148, 518)","(1148, 518)",0
114,2,284,"(1197, 558)","(1197, 558)",0
114,3,262,"(884, 688)","(884, 688)",0
114,4,230,"(1224, 543)","(1224, 543)",0
114,5,222,"(965, 472)","(965, 472)",0
115,0,331,"(801, 610)","(801, 610)",0
115,1,320,"(1144, 517)","(1144, 517)",0
115,2,285,"(1191, 554)","(1191, 554)",0
115,3,264,"(888, 685)","(888, 685)",0
115,4,229,"(1224, 538)","(1224, 538)",0
115,5,222,"(961, 473)","(961, 473)",0
116,0,333,"(802, 614)","(802, 614)",0
116,1,323,"(1139, 516)","(1139, 516)",0
116,2,281,"(1184, 550)","(1184, 550)",0
116,3,264,"(891, 683)","(891, 683)",0
116,4,227,"(1225, 534)","(1225, 534)",0
116,5,225,"(958, 473)","(958, 473)",0
117,0,332,"(802, 618)","(802, 618)",0
117,1,322,"(1134, 515)","(1134, 515)",0
117,2,283,"(1178, 547)","(1178, 547)",0
117,3,263,"(894, 680)","(894, 680)",0
117,4,227,"(1225, 530)","(1225, 530)",0
117,5,222,"(955, 474)","(955, 474)",0
118,0,333,"(803, 622)","(803, 622)",0
118,1,322,"(1129, 515)","(1129, 515)",0
118,2,279,"(1171, 544)","(1171, 544)",0
118,3,262,"(896, 677)","(896, 677)",0
118,4,229,"(1225, 525)","(1225, 525)",0
118,5,222,"(951, 475)","(951, 475)",0
119,0,329,"(804, 626)","(804, 626)",0
119,1,322,"(1124, 514)","(1124, 514)",0
119,2,283,"(1164, 542)","(1164, 542)",0
119,3,265,"(899, 674)","(899, 674)",0
119,4,230,"(1226, 521)","(1226, 521)",0
119,5,224,"(948, 476)","(948, 476)",0
120,0,327,"(804, 629)","(804, 629)",0
120,1,319,"(1119, 514)","(1119, 514)",0
120,2,282,"(1157, 539)","(1157, 539)",0
120,3,264,"(901, 671)","(901, 671)",0
120,4,225,"(1226, 517)","(1226, 517)",0
120,5,222,"(945, 478)","(945, 478)",0
121,0,332,"(805, 633)","(805, 633)",0
121,1,324,"(1114, 513)","(1114, 513)",0
121,2,282,"(1150, 537)","(1150, 537)",0
121,3,263,"(904, 668)","(904, 668)",0
121,4,227,"(1226, 513)","(1226, 513)",0
121,5,223,"(941, 480)","(941, 480)",0
122,0,331,"(806, 637)","(806, 637)",0
122,1,323,"(1109, 513)","(1109, 513)",0
122,2,281,"(1144, 536)","(1144, 536)",0
122,3,263,"(906, 664)","(906, 664)",0
122,4,224,"(1226, 509)","(1226, 509)",0
122,5,224,"(938, 482)","(938, 482)",0
123,0,334,"(807, 641)","(807, 641)",0
123,1,319,"(1104, 512)","(1104, 512)",0
123,2,284,"(1137, 534)","(1137, 534)",0
123,3,266,"(908, 661)","(908, 661)",0
123,4,227,"(1226, 504)","(1226, 504)",0
123,5,220,"(935, 484)","(935, 484)",0
124,0,330,"(808, 644)","(808, 644)",0
124,1,323,"(1098, 512)","(1098, 512)",0
124,2,285,"(1131, 533)","(1131, 533)",0
124,3,262,"(909, 658)","(909, 658)",0
124,4,227,"(1225, 499)","(1225, 499)",0
124,5,221,"(931, 487)","(931, 487)",0
125,0,334,"(809, 648)","(809, 648)",0
125,1,322,"(1093, 512)","(1093, 512)",0
125,2,286,"(1124, 531)","(1124, 531)",0
125,3,266,"(911, 654)","(911, 654)",0
125,4,227,"(1225, 494)","(1225, 494)",0
125,5,223,"(928, 489)","(928, 489)",0
126,0,326,"(811, 652)","(811, 652)",0
126,1,320,"(1088, 512)","(1088, 512)",0
126,2,286,"(1117, 530)","(1117, 530)",0
126,3,261,"(912, 650)","(912, 650)",0
126,4,231,"(1224, 489)","(1224, 489)",0
126,5,223,"(925, 493)","(925, 493)",0
127,0,331,"(812, 655)","(812, 655)",0
127,1,321,"(1082, 511)","(1082, 511)",0
127,2,288,"(1111, 529)","(1111, 529)",0
127,3,265,"(913, 647)","(913, 647)",0
127,4,227,"(1223, 484)","(1223, 484)",0
127,5,222,"(922, 496)","(922, 496)",0
128,0,333,"(813, 659)","(813, 659)",0
128,1,324,"(1076, 511)","(1076, 511)",0
128,2,284,"(1104, 528)","(1104, 528)",0
128,3,263,"(914, 643)","(914, 643)",0
128,4,228,"(1222, 480)","(1222, 480)",0
128,5,220,"(918, 499)","(918, 499)",0
129,0,331,"(815, 662)","(815, 662)",0
129,1,320,"(1071, 511)","(1071, 511)",0
129,2,284,"(1097, 527)","(1097, 527)",0
129,3,263,"(914, 639)","(914, 639)",0
129,4,231,"(1221, 475)","(1221, 475)",0
129,5,223,"(916, 502)","(916, 502)",0
130,0,332,"(816, 666)","(816, 666)",0
130,1,320,"(1065, 511)","(1065, 511)",0
130,2,283,"(1090, 527)","(1090, 527)",0
130,3,262,"(914, 636)","(914, 636)",0
130,4,229,"(1220, 470)","(1220, 470)",0
130,5,223,"(914, 505)","(914, 505)",0
131,0,332,"(818, 669)","(818, 669)",0
131,1,321,"(1060, 511)","(1060, 511)",0
131,2,289,"(1084, 526)","(1084, 526)",0
131,3,265,"(914, 632)","(914, 632)",0
131,4,230,"(1218, 466)","(1218, 466)",0
131,5,223,"(913, 509)","(913, 509)",0
132,0,331,"(819, 673)","(819, 673)",0
132,1,326,"(1054, 510)","(1054, 510)",0
132,2,285,"(1077, 526)","(1077, 526)",0
132,3,263,"(913, 628)","(913, 628)",0
132,4,229,"(1216, 462)","(1216, 462)",0
132,5,222,"(912, 512)","(912, 512)",0
133,0,334,"(821, 676)","(821, 676)",0
133,1,327,"(1048, 511)","(1048, 511)",0
133,2,290,"(1070, 525)","(1070, 525)",0
133,3,262,"(913, 624)","(913, 624)",0
133,4,231,"(1215, 458)","(1215, 458)",0
133,5,221,"(911, 515)","(911, 515)",0
134,1,627,"(1052, 517)","(1052, 517)",0
134,0,329,"(823, 680)","(823, 680)",0
134,3,261,"(911, 620)","(911, 620)",0
134,4,231,"(1213, 454)","(1213, 454)",0
134,5,220,"(910, 519)","(910, 519)",0
135,1,648,"(1046, 517)","(1046, 517)",0
135,0,335,"(824, 683)","(824, 683)",0
135,3,262,"(910, 616)","(910, 616)",0
135,4,229,"(1210, 450)","(1210, 450)",0
135,5,221,"(909, 523)","(909, 523)",0
136,1,654,"(1040, 517)","(1040, 517)",0
136,0,332,"(826, 686)","(826, 686)",0
136,3,263,"(908, 613)","(908, 613)",0
136,4,226,"(1208, 446)","(1208, 446)",0
136,5,221,"(909, 527)","(909, 527)",0
137,1,650,"(1033, 518)","(1033, 518)",0
137,0,330,"(828, 689)","(828, 689)",0
137,3,263,"(906, 609)","(906, 609)",0
137,4,227,"(1205, 443)","(1205, 443)",0
137,5,222,"(909, 531)","(909, 531)",0
138,1,646,"(1027, 518)","(1027, 518)",0
138,0,332,"(830, 693)","(830, 693)",0
138,3,265,"(903, 605)","(903, 605)",0
138,4,230,"(1203, 440)","(1203, 440)",0
138,5,221,"(909, 535)","(909, 535)",0
139,1,646,"(1020, 518)","(1020, 518)",0
139,0,333,"(832, 696)","(832, 696)",0
139,3,264,"(901, 602)","(901, 602)",0
139,4,232,"(1200, 437)","(1200, 437)",0
139,5,224,"(909, 539)","(909, 539)",0
140,1,642,"(1014, 518)","(1014, 518)",0
140,0,332,"(835, 699)","(835, 699)",0
140,3,265,"(898, 599)","(898, 599)",0
140,4,231,"(1196, 434)","(1196, 434)",0
140,5,222,"(910, 543)","(910, 543)",0
141,1,647,"(1008, 519)","(1008, 519)",0
141,0,333,"(837, 702)","(837, 702)",0
141,3,268,"(895, 596)","(895, 596)",0
141,4,231,"(1193, 431)","(1193, 431)",0
141,5,224,"(910, 547)","(910, 547)",0
142,1,639,"(1001, 519)","(1001, 519)",0
142,0,332,"(839, 705)","(839, 705)",0
142,3,264,"(892, 594)","(892, 594)",0
142,4,230,"(1189, 429)","(1189, 429)",0
142,5,223,"(911, 552)","(911, 552)",0
143,1,640,"(995, 519)","(995, 519)",0
143,0,334,"(841, 708)","(841, 708)",0
143,3,266,"(889, 591)","(889, 591)",0
143,4,230,"(1186, 426)","(1186, 426)",0
143,5,221,"(912, 556)","(912, 556)",0
144,1,641,"(989, 520)","(989, 520)",0
144,0,332,"(844, 711)","(844, 711)",0
144,3,264,"(886, 589)","(886, 589)",0
144,5,225,"(913, 561)","(913, 561)",0
144,4,225,"(1182, 425)","(1182, 425)",0
145,1,649,"(982, 520)","(982, 520)",0
145,0,333,"(846, 714)","(846, 714)",0
145,3,263,"(882, 586)","(882, 586)",0
145,4,225,"(1178, 423)","(1178, 423)",0
145,5,219,"(914, 566)","(914, 566)",0
146,1,646,"(976, 521)","(976, 521)",0
146,0,330,"(849, 717)","(849, 717)",0
146,3,259,"(879, 584)","(879, 584)",0
146,4,231,"(1174, 421)","(1174, 421)",0
146,5,224,"(916, 570)","(916, 570)",0
147,1,642,"(970, 521)","(970, 521)",0
147,0,335,"(851, 720)","(851, 720)",0
147,3,265,"(876, 581)","(876, 581)",0
147,5,227,"(917, 575)","(917, 575)",0
147,4,227,"(1169, 420)","(1169, 420)",0
148,1,635,"(963, 522)","(963, 522)",0
148,0,331,"(854, 722)","(854, 722)",0
148,3,262,"(873, 579)","(873, 579)",0
148,4,229,"(1165, 420)","(1165, 420)",0
148,5,223,"(918, 580)","(918, 580)",0
149,0,333,"(856, 725)","(856, 725)",0
149,1,324,"(957, 510)","(957, 510)",0
149,2,267,"(870, 576)","(870, 576)",0
149,3,229,"(1160, 419)","(1160, 419)",0
149,4,220,"(920, 585)","(920, 585)",0
150,0,333,"(859, 728)","(859, 728)",0
150,1,320,"(951, 509)","(951, 509)",0
150,5,283,"(950, 538)","(950, 538)",0
150,2,264,"(867, 573)","(867, 573)",0
150,3,230,"(1156, 419)","(1156, 419)",0
150,4,223,"(921, 589)","(921, 589)",0
151,0,333,"(862, 730)","(862, 730)",0
151,1,319,"(946, 509)","(946, 509)",0
151,5,283,"(943, 539)","(943, 539)",0
151,2,264,"(865, 571)","(865, 571)",0
151,3,231,"(1152, 419)","(1152, 419)",0
151,4,224,"(923, 594)","(923, 594)",0
152,0,333,"(865, 733)","(865, 733)",0
152,1,321,"(940, 509)","(940, 509)",0
152,5,282,"(936, 541)","(936, 541)",0
152,2,262,"(863, 568)","(863, 568)",0
152,3,228,"(1148, 420)","(1148, 420)",0
152,4,220,"(924, 599)","(924, 599)",0
153,0,333,"(868, 735)","(868, 735)",0
153,1,321,"(935, 509)","(935, 509)",0
153,5,282,"(929, 542)","(929, 542)",0
153,2,262,"(861, 565)","(861, 565)",0
153,4,227,"(926, 604)","(926, 604)",0
153,3,227,"(1145, 421)","(1145, 421)",0
154,0,331,"(871, 737)","(871, 737)",0
154,1,318,"(930, 508)","(930, 508)",0
154,5,279,"(922, 544)","(922, 544)",0
154,2,263,"(859, 561)","(859, 561)",0
154,3,227,"(1141, 422)","(1141, 422)",0
154,4,223,"(928, 609)","(928, 609)",0
155,0,332,"(874, 740)","(874, 740)",0
155,1,324,"(924, 508)","(924, 508)",0
155,5,281,"(915, 546)","(915, 546)",0
155,2,267,"(858, 558)","(858, 558)",0
155,3,225,"(1137, 424)","(1137, 424)",0
155,4,223,"(929, 614)","(929, 614)",0
156,0,333,"(877, 742)","(877, 742)",0
156,1,319,"(919, 507)","(919, 507)",0
156,5,281,"(908, 548)","(908, 548)",0
156,2,262,"(857, 554)","(857, 554)",0
156,3,227,"(1133, 426)","(1133, 426)",0
156,4,222,"(931, 619)","(931, 619)",0
157,0,333,"(880, 744)","(880, 744)",0
157,1,323,"(914, 507)","(914, 507)",0
157,5,281,"(901, 550)","(901, 550)",0
157,2,263,"(857, 550)","(857, 550)",0
157,3,229,"(1129, 428)","(1129, 428)",0
157,4,224,"(932, 623)","(932, 623)",0
158,0,332,"(883, 746)","(883, 746)",0
158,1,325,"(909, 506)","(909, 506)",0
158,5,281,"(894, 552)","(894, 552)",0
158,2,263,"(857, 547)","(857, 547)",0
158,3,225,"(1125, 430)","(1125, 430)",0
158,4,221,"(934, 628)","(934, 628)",0
159,1,322,"(904, 506)","(904, 506)",0
159,0,321,"(887, 748)","(887, 748)",0
159,5,283,"(887, 554)","(887, 554)",0
159,2,268,"(858, 543)","(858, 543)",0
159,3,229,"(1122, 433)","(1122, 433)",0
159,4,225,"(935, 633)","(935, 633)",0
160,0,334,"(890, 751)","(890, 751)",0
160,1,321,"(899, 505)","(899, 505)",0
160,5,287,"(880, 556)","(880, 556)",0
160,2,266,"(859, 540)","(859, 540)",0
160,3,226,"(1118, 435)","(1118, 435)",0
160,4,224,"(936, 638)","(936, 638)",0
161,0,333,"(893, 752)","(893, 752)",0
161,1,320,"(895, 505)","(895, 505)",0
161,5,288,"(873, 558)","(873, 558)",0
161,2,269,"(860, 537)","(860, 537)",0
161,3,229,"(1114, 438)","(1114, 438)",0
161,4,225,"(937, 642)","(937, 642)",0
162,0,329,"(897, 754)","(897, 754)",0
162,1,318,"(890, 504)","(890, 504)",0
162,5,285,"(866, 561)","(866, 561)",0
162,2,266,"(862, 533)","(862, 533)",0
162,3,225,"(1111, 441)","(1111, 441)",0
162,4,222,"(938, 647)","(938, 647)",0
163,0,335,"(900, 756)","(900, 756)",0
163,1,323,"(885, 503)","(885, 503)",0
163,5,281,"(859, 563)","(859, 563)",0
163,2,265,"(864, 531)","(864, 531)",0
163,3,231,"(1107, 444)","(1107, 444)",0
163,4,224,"(939, 651)","(939, 651)",0
164,0,336,"(904, 758)","(904, 758)",0
164,1,319,"(881, 502)","(881, 502)",0
164,5,282,"(852, 565)","(852, 565)",0
164,2,268,"(866, 528)","(866, 528)",0
164,3,230,"(1103, 447)","(1103, 447)",0
164,4,229,"(940, 656)","(940, 656)",0
165,0,333,"(907, 760)","(907, 760)",0
165,1,326,"(876, 501)","(876, 501)",0
165,5,283,"(845, 568)","(845, 568)",0
165,2,271,"(869, 526)","(869, 526)",0
165,3,227,"(1100, 451)","(1100, 451)",0
165,4,223,"(941, 661)","(941, 661)",0
166,1,630,"(872, 510)","(872, 510)",0
166,0,331,"(911, 761)","(911, 761)",0
166,5,282,"(838, 570)","(838, 570)",0
166,3,228,"(1096, 454)","(1096, 454)",0
166,4,223,"(941, 665)","(941, 665)",0
167,1,625,"(871, 509)","(871, 509)",0
167,0,330,"(915, 763)","(915, 763)",0
167,5,283,"(831, 573)","(831, 573)",0
167,3,228,"(1093, 458)","(1093, 458)",0
167,4,222,"(941, 669)","(941, 669)",0
168,0,331,"(918, 764)","(918, 764)",0
168,1,323,"(864, 497)","(864, 497)",0
168,5,280,"(824, 575)","(824, 575)",0
168,2,269,"(878, 520)","(878, 520)",0
168,3,228,"(1089, 461)","(1089, 461)",0
168,4,222,"(941, 673)","(941, 673)",0
169,0,336,"(922, 766)","(922, 766)",0
169,1,322,"(860, 496)","(860, 496)",0
169,5,287,"(817, 578)","(817, 578)",0
169,2,264,"(881, 519)","(881, 519)",0
169,3,229,"(1086, 465)","(1086, 465)",0
169,4,222,"(941, 677)","(941, 677)",0
170,0,334,"(926, 767)","(926, 767)",0
170,1,321,"(856, 494)","(856, 494)",0
170,5,280,"(811, 580)","(811, 580)",0
170,2,268,"(885, 518)","(885, 518)",0
170,3,228,"(1082, 468)","(1082, 468)",0
170,4,222,"(941, 681)","(941, 681)",0
171,0,333,"(929, 768)","(929, 768)",0
171,1,320,"(853, 493)","(853, 493)",0
171,5,284,"(804, 583)","(804, 583)",0
171,2,265,"(889, 517)","(889, 517)",0
171,3,227,"(1079, 472)","(1079, 472)",0
171,4,223,"(940, 685)","(940, 685)",0
172,0,332,"(933, 769)","(933, 769)",0
172,1,323,"(849, 491)","(849, 491)",0
172,5,284,"(797, 586)","(797, 586)",0
172,2,264,"(893, 516)","(893, 516)",0
172,3,225,"(1075, 475)","(1075, 475)",0
172,4,220,"(940, 689)","(940, 689)",0
173,0,330,"(937, 770)","(937, 770)",0
173,1,322,"(845, 489)","(845, 489)",0
173,5,283,"(790, 588)","(790, 588)",0
173,2,268,"(897, 516)","(897, 516)",0
173,3,228,"(1071, 479)","(1071, 479)",0
173,4,222,"(938, 693)","(938, 693)",0
174,0,331,"(940, 771)","(940, 771)",0
174,1,321,"(842, 487)","(842, 487)",0
174,5,282,"(783, 590)","(783, 590)",0
174,2,265,"(901, 516)","(901, 516)",0
174,3,229,"(1068, 483)","(1068, 483)",0
174,4,225,"(937, 696)","(937, 696)",0
175,0,332,"(944, 772)","(944, 772)",0
175,1,321,"(839, 485)","(839, 485)",0
175,5,284,"(777, 593)","(777, 593)",0
175,2,263,"(905, 516)","(905, 516)",0
175,3,228,"(1064, 486)","(1064, 486)",0
175,4,223,"(936, 699)","(936, 699)",0
176,0,333,"(948, 773)","(948, 773)",0
176,1,321,"(836, 483)","(836, 483)",0
176,5,285,"(770, 595)","(770, 595)",0
176,2,263,"(910, 517)","(910, 517)",0
176,3,227,"(1061, 489)","(1061, 489)",0
176,4,218,"(934, 703)","(934, 703)",0
177,0,332,"(951, 774)","(951, 774)",0
177,1,322,"(833, 481)","(833, 481)",0
177,5,284,"(763, 597)","(763, 597)",0
177,2,263,"(914, 517)","(914, 517)",0
177,3,229,"(1057, 492)","(1057, 492)",0
177,4,221,"(931, 706)","(931, 706)",0
178,0,335,"(955, 775)","(955, 775)",0
178,1,320,"(831, 479)","(831, 479)",0
178,5,280,"(757, 599)","(757, 599)",0
178,2,263,"(918, 519)","(918, 519)",0
178,3,227,"(1053, 496)","(1053, 496)",0
178,4,222,"(929, 709)","(929, 709)",0
179,0,330,"(959, 776)","(959, 776)",0
179,1,324,"(828, 476)","(828, 476)",0
179,5,283,"(750, 600)","(750, 600)",0
179,2,264,"(923, 520)","(923, 520)",0
179,3,231,"(1050, 499)","(1050, 499)",0
179,4,223,"(926, 711)","(926, 711)",0
180,0,331,"(962, 776)","(962, 776)",0
180,1,320,"(826, 474)","(826, 474)",0
180,5,282,"(743, 602)","(743, 602)",0
180,2,263,"(927, 522)","(927, 522)",0
180,3,225,"(1046, 501)","(1046, 501)",0
180,4,224,"(923, 714)","(923, 714)",0
181,0,332,"(966, 777)","(966, 777)",0
181,1,320,"(823, 470)","(823, 470)",0
181,5,286,"(737, 603)","(737, 603)",0
181,2,265,"(931, 523)","(931, 523)",0
181,3,229,"(1042, 504)","(1042, 504)",0
181,4,224,"(919, 716)","(919, 716)",0
182,0,332,"(970, 777)","(970, 777)",0
182,1,318,"(820, 466)","(820, 466)",0
182,5,281,"(730, 604)","(730, 604)",0
182,2,263,"(935, 525)","(935, 525)",0
182,3,229,"(1039, 506)","(1039, 506)",0
182,4,219,"(915, 718)","(915, 718)",0
183,0,334,"(973, 778)","(973, 778)",0
183,1,324,"(817, 462)","(817, 462)",0
183,5,283,"(723, 605)","(723, 605)",0
183,2,265,"(939, 527)","(939, 527)",0
183,3,227,"(1035, 509)","(1035, 509)",0
183,4,221,"(911, 720)","(911, 720)",0
184,0,332,"(977, 778)","(977, 778)",0
184,1,320,"(815, 458)","(815, 458)",0
184,5,284,"(717, 605)","(717, 605)",0
184,2,264,"(942, 529)","(942, 529)",0
184,3,225,"(1031, 511)","(1031, 511)",0
184,4,224,"(906, 722)","(906, 722)",0
185,0,332,"(981, 778)","(981, 778)",0
185,1,321,"(812, 453)","(812, 453)",0
185,5,286,"(710, 605)","(710, 605)",0
185,2,266,"(947, 531)","(947, 531)",0
185,3,232,"(1027, 513)","(1027, 513)",0
185,4,224,"(901, 724)","(901, 724)",0
186,0,332,"(984, 779)","(984, 779)",0
186,1,319,"(810, 449)","(810, 449)",0
186,5,282,"(703, 605)","(703, 605)",0
186,2,264,"(950, 532)","(950, 532)",0
186,3,226,"(1023, 514)","(1023, 514)",0
186,4,225,"(895, 725)","(895, 725)",0
187,0,334,"(988, 779)","(988, 779)",0
187,1,320,"(808, 444)","(808, 444)",0
187,5,289,"(697, 605)","(697, 605)",0
187,2,257,"(954, 534)","(954, 534)",0
187,3,228,"(1020, 515)","(1020, 515)",0
187,4,222,"(889, 726)","(889, 726)",0
188,0,332,"(992, 779)","(992, 779)",0
188,1,321,"(807, 440)","(807, 440)",0
188,5,284,"(690, 604)","(690, 604)",0
188,2,262,"(958, 536)","(958, 536)",0
188,3,225,"(1016, 516)","(1016, 516)",0
188,4,223,"(885, 727)","(885, 727)",0
189,0,333,"(995, 779)","(995, 779)",0
189,1,320,"(806, 435)","(806, 435)",0
189,5,284,"(683, 603)","(683, 603)",0
189,2,265,"(962, 538)","(962, 538)",0
189,3,230,"(1012, 517)","(1012, 517)",0
189,4,223,"(881, 727)","(881, 727)",0
190,0,335,"(999, 779)","(999, 779)",0
190,1,320,"(805, 431)","(805, 431)",0
190,5,284,"(676, 602)","(676, 602)",0
190,2,262,"(966, 540)","(966, 540)",0
190,3,226,"(1008, 517)","(1008, 517)",0
190,4,220,"(877, 727)","(877, 727)",0
191,0,333,"(1002, 779)","(1002, 779)",0
191,1,319,"(804, 426)","(804, 426)",0
191,5,285,"(670, 600)","(670, 600)",0
191,2,262,"(970, 541)","(970, 541)",0
191,3,226,"(1003, 517)","(1003, 517)",0
191,4,223,"(874, 727)","(874, 727)",0
192,0,333,"(1006, 779)","(1006, 779)",0
192,1,321,"(803, 421)","(803, 421)",0
192,5,281,"(663, 597)","(663, 597)",0
192,2,267,"(974, 543)","(974, 543)",0
192,3,230,"(999, 517)","(999, 517)",0
192,4,224,"(870, 726)","(870, 726)",0
193,0,328,"(1010, 778)","(1010, 778)",0
193,1,320,"(803, 417)","(803, 417)",0
193,5,286,"(656, 595)","(656, 595)",0
193,2,264,"(978, 544)","(978, 544)",0
193,3,229,"(995, 516)","(995, 516)",0
193,4,228,"(867, 725)","(867, 725)",0
194,0,333,"(1013, 778)","(1013, 778)",0
194,1,320,"(802, 412)","(802, 412)",0
194,5,281,"(649, 591)","(649, 591)",0
194,2,263,"(982, 546)","(982, 546)",0
194,3,229,"(991, 515)","(991, 515)",0
194,4,221,"(864, 724)","(864, 724)",0
195,0,334,"(1017, 778)","(1017, 778)",0
195,1,322,"(802, 407)","(802, 407)",0
195,5,282,"(642, 588)","(642, 588)",0
195,2,267,"(985, 547)","(985, 547)",0
195,3,228,"(986, 513)","(986, 513)",0
195,4,224,"(860, 723)","(860, 723)",0
196,0,332,"(1020, 777)","(1020, 777)",0
196,1,318,"(803, 402)","(803, 402)",0
196,5,282,"(636, 584)","(636, 584)",0
196,2,265,"(989, 548)","(989, 548)",0
196,3,230,"(982, 511)","(982, 511)",0
196,4,223,"(858, 721)","(858, 721)",0
197,0,334,"(1024, 777)","(1024, 777)",0
197,1,323,"(803, 398)","(803, 398)",0
197,5,285,"(631, 580)","(631, 580)",0
197,2,265,"(993, 549)","(993, 549)",0
197,3,232,"(978, 509)","(978, 509)",0
197,4,220,"(855, 719)","(855, 719)",0
198,0,332,"(1027, 776)","(1027, 776)",0
198,1,320,"(804, 393)","(804, 393)",0
198,5,280,"(626, 577)","(626, 577)",0
198,2,262,"(996, 549)","(996, 549)",0
198,3,229,"(973, 506)","(973, 506)",0
198,4,223,"(852, 717)","(852, 717)",0
199,0,333,"(1031, 776)","(1031, 776)",0
199,1,321,"(805, 388)","(805, 388)",0
199,5,284,"(621, 573)","(621, 573)",0
199,2,262,"(1000, 550)","(1000, 550)",0
199,3,228,"(969, 502)","(969, 502)",0
199,4,225,"(849, 714)","(849, 714)",0
200,0,330,"(1034, 775)","(1034, 775)",0
200,1,322,"(806, 384)","(806, 384)",0
200,5,286,"(617, 569)","(617, 569)",0
200,2,265,"(1003, 550)","(1003, 550)",0
200,3,227,"(965, 499)","(965, 499)",0
